Booking ID,Booking Date,Booking Time,Customer ID,Driver ID,Vehicle Type,Pickup Location,Drop Location,Ride Distance (km),Booking Status,Cancellation Reason,Payment Method,Booking Value (INR),Driver Rating,Customer Rating,Ride Duration (min)
OLA101472,2024-05-07,06:07:00,CUST1074,DRV403,Mini,Electronic City,HSR Layout,4.7,Success,,wallet,70.17,4.6,5.0,16.9
OLA100612,2024-02-25,23:18:00,CUST1372,,Sedan,Rajajinagar,Electronic City,6.3,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100404,2024-02-28,09:41:00,CUST1149,DRV336,SUV,Bellandur,Marathahalli,7.8,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA100303,2024-06-23,00:58:00,CUST1067,DRV288,suv,koramangala,marathahalli,6.9,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA100614,2024-04-08,17:47:00,CUST1305,DRV331,Mini, JP Nagar ,Indiranagar,16.4,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA100832,2024-02-16,13:08:00,CUST1383,DRV470,Auto, Hebbal ,malleshwaram,7.4,Success,,UPI,86.55,4.3,4.0,21.5
OLA101298,2024-02-08,14:31:00,CUST1047,DRV277, Prime ,koramangala, Malleshwaram ,4.2,Success,,Credit Card,104.33,4.9,4.7,12.1
OLA100125,2024-05-18,19:56:00,CUST1269,DRV219,Auto,Domlur,Electronic City,4.5,Success,,credit card,68.92,4.7,3.7,19.3
OLA101440,2024-05-04,18:18:00,CUST1422,DRV333,Mini,jayanagar,Yelahanka,3.5,Success,,Cash,72.34,4.3,4.3,12.7
OLA101195,2024-01-25,01:30:00,CUST1076,DRV338,Sedan,KORAMANGALA,malleshwaram,6.1,Success,,UPI,112.17,3.7,4.5,17.0
OLA100349,2024-05-14,08:11:00,CUST1266,DRV234,AUTO,HSR LAYOUT,KR Puram,8.0,Success,,CREDIT CARD,95.29,5.0,3.8,28.3
OLA100369,2024-04-26,19:02:00,CUST1332,DRV365,MINI,MALLESHWARAM,marathahalli,7.7,Success,,credit card,124.75,3.5,5.0,21.1
OLA100142,2024-01-15,06:40:00,CUST1207,DRV386,SUV,HSR LAYOUT, Koramangala ,3.5,Success,,UPI,82.28,4.2,3.9,9.5
OLA101172,2024-02-03,18:31:00,CUST1161,DRV512,Bike,Domlur,malleshwaram,5.5,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101198,2024-06-10,07:40:00,CUST1159,DRV516,SEDAN,MG ROAD,hsr layout,19.5,Success,,UPI,303.89,3.4,3.8,56.5
OLA100022,2024-05-29,13:58:00,CUST1436,DRV471,Mini,MALLESHWARAM,Whitefield,5.8,Success,,Cash,104.34,4.4,4.3,25.5
OLA100519,2024-01-28,16:22:00,CUST1249,DRV243,bike, KR Puram ,jayanagar,5.5,Success,,cash,52.2,3.7,4.5,17.3
OLA101061,2024-05-10,18:33:00,CUST1207,DRV444,SUV,HSR Layout,bellandur,22.0,Success,,UPI,430.32,4.0,3.6,57.9
OLA100198,2024-02-05,17:31:00,CUST1094,DRV477,Prime,INDIRANAGAR,JP NAGAR,,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA100050,2024-01-11,18:15:00,CUST1102,DRV210,Auto,BTM Layout,ELECTRONIC CITY,8.1,Success,,upi,94.01,3.7,4.8,20.3
OLA101266,2024-04-24,08:06:00,CUST1433,DRV241,Sedan,KR Puram,AIRPORT (KIA),2.8,Cancelled by Driver,Traffic/road closure,,0.0,,,0.0
OLA100103,2024-04-20,06:47:00,CUST1190,DRV266,SUV,Sarjapur Road,jp nagar,3.5,Success,, Wallet ,94.85,4.4,4.2,16.1
OLA100062,2024-01-14,08:55:00,CUST1244,DRV258,bike,Bellandur,Malleshwaram,11.3,Success,, Cash ,85.02,3.5,3.9,39.1
OLA101012,2024-03-30,07:29:00,,DRV244,SUV,KR Puram,Whitefield,2.0,Success,,Cash,54.49,3.8,4.3,7.4
OLA101199,2024-05-24,22:04:00,CUST1009,DRV428,Sedan,btm layout,Jayanagar,2.8,Success,,Credit Card,82.54,3.8,4.3,12.9
OLA100563,2024-06-12,20:32:00,CUST1099,DRV293,Auto,Domlur,HSR Layout,,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101167,2024-04-12,07:40:00,CUST1180,DRV306,Bike,Rajajinagar,KR Puram,4.1,Success,,UPI,53.42,5.0,4.2,12.6
OLA101098,2024-02-06,20:02:00,CUST1276,DRV393,Auto,Malleshwaram,HSR Layout,2.8,Success,,Wallet,42.15,4.8,4.3,8.1
OLA101443,2024-05-01,18:33:00,CUST1049,,Auto,KR Puram,Yelahanka,7.7,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100839,2024-04-10,18:08:00,CUST1359,DRV249,sedan,Malleshwaram, MG Road ,7.7,Success,,Cash,137.87,3.1,3.8,32.0
OLA100819,2024-01-28,14:52:00,CUST1173,DRV243,Mini,Airport (KIA),Domlur,7.6,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA101479,2024-01-25,08:29:00,CUST1060,DRV272,Mini,Rajajinagar,Banashankari,3.2,Success,,UPI,66.69,5.0,4.5,14.8
OLA101415,2024-05-19,20:29:00,CUST1005,DRV304,Bike,HSR Layout,MG Road,3.9,Success,,Cash,40.76,3.4,5.0,13.3
OLA100640,2024-05-30,20:21:00,CUST1308,DRV439,Mini,Hebbal, Rajajinagar ,2.7,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA100581,2024-01-20,17:33:00,CUST1392,DRV452,Auto,JAYANAGAR,yelahanka,2.8,Success,,Ola Money,57.26,2.8,4.3,11.8
OLA101340,2024-03-15,08:07:00,CUST1147,DRV272,Mini, HSR Layout ,KR Puram,5.0,Success,,cash,93.07,4.7,4.5,12.9
OLA100027,2024-05-21,07:18:00,CUST1309,DRV307, Auto ,Jayanagar,HEBBAL,6.4,Success,,credit card,81.36,4.9,4.2,14.8
OLA101314,2024-04-20,04:04:00,CUST1410,DRV340,SUV,JP Nagar,Rajajinagar,10.4,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101390,2024-01-11,21:55:00,CUST1028,DRV466,BIKE,Banashankari,rajajinagar,9.8,Success,,Cash,85.73,3.7,4.9,26.5
OLA100766,2024-02-10,23:35:00,CUST1200,DRV372,Sedan,AIRPORT (KIA),Banashankari,3.5,Success,,Credit Card,86.73,4.8,4.3,12.0
OLA100957,2024-04-22,09:12:00,CUST1428,DRV494,MINI,BTM Layout,Banashankari,7.2,Success,,Debit Card,101.49,,,23.5
OLA100026,2024-06-05,22:51:00,CUST1334,DRV470,Mini,JP Nagar,Hebbal,11.8,Success,,Ola Money,172.75,4.0,4.7,27.0
OLA100406,2024-02-12,11:06:00,CUST1032,,SUV,Koramangala,RAJAJINAGAR,4.6,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100078,2024-01-12,09:30:00,CUST1361,DRV395, Sedan ,ELECTRONIC CITY,Malleshwaram,4.4,Success,,upi,105.54,4.6,4.8,12.4
OLA100249,2024-06-23,07:30:00,CUST1394,DRV237,Mini,Whitefield,Koramangala,11.1,Success,,CASH,144.97,4.5,4.8,42.1
OLA100386,2024-01-09,18:32:00,CUST1264,DRV318,SUV,INDIRANAGAR,Bellandur,6.7,Success,,DEBIT CARD,142.78,,,27.9
OLA101209,2024-02-03,13:59:00,CUST1034,DRV271,Mini,Malleshwaram,HSR LAYOUT,13.6,Success,,UPI,192.8,4.7,4.5,36.4
OLA100112,2024-05-27,12:25:00,CUST1363,DRV413,Mini,Bellandur,koramangala,3.6,Success,,Credit Card,83.59,5.0,4.9,11.7
OLA101220,2024-06-07,04:00:00,CUST1140,DRV200,Sedan,BELLANDUR,Domlur,8.7,Success,,Wallet,165.64,3.9,4.3,28.4
OLA100495,2024-04-07,12:13:00,CUST1339,DRV288,sedan,JAYANAGAR,Sarjapur Road,6.3,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA100970,2024-03-13,21:36:00,CUST1218,DRV427,SUV,KR Puram,Hebbal,6.1,Success,,OLA MONEY,152.34,5.0,4.5,14.6
OLA101157,2024-04-11,19:56:00,CUST1103,,SUV,Airport (KIA),JAYANAGAR,4.6,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100273,2024-01-15,18:30:00,CUST1271,DRV383,AUTO,btm layout,HSR Layout,9.8,Success,,Ola Money,96.4,4.6,4.9,34.0
OLA101424,2024-01-04,10:00:00,CUST1192,DRV476,Mini,hsr layout,Jayanagar,9.4,Success,,Cash,125.12,3.9,4.0,23.1
OLA100588,2024-01-06,17:37:00,CUST1011,DRV362,Sedan,Bellandur,Yelahanka,11.6,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA100241,2024-02-10,19:56:00,CUST1140,DRV247,Auto,Marathahalli,Whitefield,11.3,Cancelled by Driver,Customer not reachable,,0.0,,,0.0
OLA100906,2024-03-13,18:32:00,CUST1340,DRV487,Mini,Whitefield,hebbal,4.1,Success,,upi,64.38,4.4,3.3,17.7
OLA100311,2024-05-29,15:39:00,CUST1036,DRV441, Bike ,malleshwaram,MG Road,18.7,Success,,OLA MONEY,153.22,3.9,4.2,52.9
OLA100985,2024-01-19,13:45:00,CUST1390,DRV412,Mini,jp nagar,Electronic City,1.9,Success,,Ola Money,38.77,3.6,5.0,11.8
OLA100054,2024-04-02,16:53:00,CUST1235,DRV278,Sedan,MALLESHWARAM,Marathahalli,5.2,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA100859,2024-05-19,06:28:00,CUST1257,DRV497,Bike,Hebbal,KR Puram,2.8,Success,, Ola Money ,38.16,4.8,4.5,9.2
OLA100242,2024-01-14,11:19:00,CUST1371,DRV319, Sedan , Whitefield ,Electronic City,5.8,Success,,credit card,96.23,3.3,4.8,20.9
OLA100395,2024-05-27,19:31:00,CUST1093,DRV461,Mini,BTM LAYOUT,Domlur,6.3,Success,,upi,88.15,4.2,4.7,23.4
OLA101049,2024-02-10,20:11:00,CUST1204,DRV347,Mini, Yelahanka ,Airport (KIA),11.3,Success,,Cash,158.99,,,40.5
OLA101329,2024-01-13,09:53:00,CUST1389,DRV481,AUTO,whitefield,sarjapur road,12.7,Cancelled by Customer,Price too high,,0.0,,,0.0
OLA101432,2024-05-18,07:39:00,CUST1294,DRV423,SUV,ELECTRONIC CITY,HSR Layout,9.5,Success,,DEBIT CARD,195.6,3.2,4.2,29.4
OLA100054,2024-04-02,16:53:00,CUST1235,DRV278,Sedan,MALLESHWARAM,MARATHAHALLI,5.2,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA101391,2024-06-24,12:20:00,CUST1381,DRV308,Mini,hsr layout,BTM Layout,14.6,Success,,CASH,183.22,,,51.4
OLA100618,2024-04-21,20:20:00,CUST1377,DRV451,Auto,Electronic City,Sarjapur Road,3.8,Success,,UPI,70.99,4.1,4.1,10.1
OLA100286,2024-01-14,06:13:00,CUST1097,DRV409,Auto,JP NAGAR,Marathahalli,4.6,Success,,Cash,71.62,3.4,3.3,18.6
OLA101159,2024-04-21,16:28:00,CUST1378,DRV273,Sedan,Indiranagar,JP Nagar,2.2,Success,,cash,68.8,4.9,4.5,10.2
OLA101426,2024-01-19,22:08:00,CUST1167,DRV490,sedan,KR Puram,Indiranagar,5.5,Success,,Credit Card,108.73,3.5,4.4,15.4
OLA101296,2024-03-26,20:07:00,CUST1157,DRV320,Sedan,Airport (KIA),BELLANDUR,18.9,Success,,Credit Card,297.25,3.9,4.5,41.7
OLA100279,2024-06-26,20:39:00,CUST1402,DRV382,Mini,SARJAPUR ROAD,HSR Layout,4.9,Success,,upi,80.25,4.4,4.7,16.4
OLA101385,2024-03-08,18:52:00,CUST1305,DRV261,prime,RAJAJINAGAR,Koramangala,6.5,Success,,upi,171.47,4.4,4.0,22.3
OLA100586,2024-03-28,11:27:00,CUST1176,DRV382,SEDAN,indiranagar, Marathahalli ,7.1,Success,,upi,121.83,4.1,4.3,23.7
OLA100765,2024-03-26,07:45:00,CUST1107,DRV315, Auto ,indiranagar,Jayanagar,3.2,Success,, Ola Money ,66.3,4.5,4.6,15.5
OLA100274,2024-01-15,18:14:00,CUST1294,DRV398,Sedan,HSR Layout,Jayanagar,14.3,Success,,cash,222.3,,,34.4
OLA100379,2024-05-27,06:08:00,CUST1130,DRV444,Auto,Whitefield,YELAHANKA,15.1,Success,,Debit Card,153.75,4.0,3.9,44.0
OLA100307,2024-04-13,17:43:00,CUST1071,DRV213,Auto,Hebbal,Marathahalli,13.4,Success,,WALLET,149.41,4.9,5.0,33.9
OLA100063,2024-03-18,06:15:00,CUST1060,DRV485,AUTO,Domlur,BTM LAYOUT,8.3,Success,,CASH,104.67,4.6,4.4,20.0
OLA100261,2024-02-06,17:05:00,CUST1022,DRV318,Bike,Malleshwaram,Rajajinagar,3.9,Success,,UPI,59.43,5.0,4.2,9.9
OLA101320,2024-04-09,18:34:00,,DRV209,Bike, Domlur ,Whitefield,12.0,Success,,CREDIT CARD,116.76,3.8,4.4,36.7
OLA100503,2024-06-08,02:31:00,CUST1042,DRV264,SUV,Marathahalli,Hebbal,5.3,Success,,UPI,114.38,,,12.7
OLA100820,2024-03-25,13:15:00,CUST1028,DRV478,auto,JP Nagar,MG Road,5.3,Success,,ola money,58.04,4.0,4.3,15.0
OLA101226,2024-01-13,09:05:00,CUST1306,DRV388,sedan,AIRPORT (KIA),SARJAPUR ROAD,4.5,Success,,UPI,82.92,3.7,4.5,16.9
OLA100253,2024-05-13,13:52:00,CUST1369,DRV332,MINI,ELECTRONIC CITY,Hebbal,13.8,Success,,Cash,188.79,4.0,4.3,31.1
OLA100715,2024-04-08,09:14:00,CUST1149,DRV468,mini,indiranagar,Bellandur,6.3,Success,,upi,99.86,4.2,3.9,17.1
OLA101317,2024-03-07,07:18:00,CUST1343,DRV331, Sedan ,RAJAJINAGAR,jayanagar,6.9,Success,,wallet,133.47,4.0,4.2,18.2
OLA100215,2024-04-11,21:18:00,CUST1376,DRV451,PRIME,btm layout,Banashankari,3.5,Cancelled by Customer,Found alternate transport,,0.0,,,0.0
OLA100876,2024-06-14,21:33:00,CUST1180,DRV403,MINI,HSR Layout,Banashankari,10.8,Success,,UPI,146.68,4.0,4.2,33.5
OLA101249,2024-06-19,07:32:00,CUST1074,DRV234,Sedan,Whitefield,Domlur,6.6,Success,,Ola Money,112.34,4.6,3.0,22.4
OLA101418,2024-03-11,09:03:00,CUST1121,DRV431,mini,Marathahalli,MG Road,2.7,Success,, Debit Card ,56.65,4.1,4.2,12.7
OLA101467,2024-06-24,19:33:00,CUST1257,DRV459,Bike,KR Puram,Banashankari,5.1,Success,,Credit Card,66.11,5.0,5.0,18.2
OLA100326,2024-03-10,19:44:00,CUST1435,DRV444,Auto,HSR Layout, MG Road ,11.9,Success,,UPI,114.18,4.8,3.0,29.6
OLA100069,2024-01-06,23:43:00,CUST1420,DRV337,SUV,HSR Layout,malleshwaram,6.3,Success,, Cash ,143.97,3.7,4.7,25.2
OLA100896,2024-05-08,20:39:00,CUST1244,DRV356, Bike ,BTM Layout,HSR LAYOUT,4.6,Success,, UPI ,52.05,5.0,3.7,20.8
OLA101346,2024-01-25,11:39:00,CUST1100,DRV325, Sedan ,yelahanka,bellandur,13.9,Success,,WALLET,223.74,4.3,4.1,40.2
OLA100397,2024-03-24,10:55:00,CUST1132,DRV295,SUV,btm layout,Hebbal,8.4,Success,,UPI,180.34,3.8,4.4,26.8
OLA101078,2024-04-30,21:02:00,CUST1399,DRV399,Auto,Airport (KIA),BTM Layout,9.6,Success,,CREDIT CARD,100.2,3.8,4.0,27.4
OLA100065,2024-02-10,00:28:00,CUST1352,DRV504,SEDAN,Indiranagar,Marathahalli,10.6,Success,,UPI,172.04,4.7,3.8,23.6
OLA100855,2024-06-27,14:10:00,CUST1307,DRV393,Mini,Jayanagar, BTM Layout ,3.2,Success,,UPI,79.35,3.9,4.4,17.4
OLA101147,2024-04-10,18:41:00,CUST1102,DRV344,SEDAN,KR PURAM,Jayanagar,4.8,Success,,CASH,90.99,4.9,3.7,16.4
OLA100364,2024-06-04,06:17:00,CUST1439,DRV271,Bike,Jayanagar,Hebbal,3.1,Success,,Ola Money,55.61,4.9,4.3,14.0
OLA100129,2024-04-25,20:09:00,CUST1425,DRV423,MINI,BTM Layout,Airport (KIA),5.1,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA100761,2024-05-31,20:47:00,CUST1059,DRV493, Sedan ,Yelahanka,Rajajinagar,4.1,Success,,Ola Money,89.71,4.9,5.0,18.3
OLA100441,2024-05-14,08:04:00,CUST1136,DRV420,SEDAN, Sarjapur Road ,WHITEFIELD,12.3,Success,,UPI,190.58,4.3,5.0,35.1
OLA101468,2024-04-01,08:40:00,CUST1273,, Bike ,INDIRANAGAR,BTM Layout,4.5,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA101044,2024-02-13,17:16:00,CUST1206,DRV216,Auto,Sarjapur Road,Whitefield,4.9,Success,,Wallet,73.14,4.2,4.7,16.1
OLA101325,2024-06-08,18:50:00,CUST1427,DRV362,Mini,jp nagar,rajajinagar,12.0,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA100564,2024-03-18,08:44:00,CUST1352,DRV385,MINI,Sarjapur Road,Banashankari,4.9,Success,,Cash,93.6,4.8,4.4,15.9
OLA100703,2024-05-12,12:20:00,CUST1364,DRV391,SUV,Airport (KIA),Malleshwaram,6.2,Success,,Credit Card,140.81,4.6,4.1,20.6
OLA100243,2024-01-03,00:21:00,CUST1418,DRV261,Prime,Rajajinagar,electronic city,6.6,Success,,upi,161.33,3.7,4.9,27.4
OLA100830,2024-02-23,19:03:00,CUST1382,DRV270,MINI,ELECTRONIC CITY,Rajajinagar,3.0,Success,,UPI,69.99,3.8,3.8,9.8
OLA101394,2024-02-19,10:15:00,CUST1244,DRV481,auto,malleshwaram,Electronic City,3.5,Success,,UPI,55.22,3.7,3.8,13.5
OLA100360,2024-05-25,19:54:00,CUST1384,DRV481,Sedan, JP Nagar , Whitefield ,9.5,Success,,cash,156.72,4.5,4.3,35.8
OLA100370,2024-04-03,15:57:00,CUST1427,DRV239,SUV, Bellandur ,BTM Layout,2.6,Success,,cash,77.29,3.9,4.8,10.1
OLA101240,2024-06-16,17:16:00,CUST1299,DRV260,Auto,AIRPORT (KIA),HSR Layout,4.4,Success,, UPI ,77.27,3.7,3.7,16.8
OLA100795,2024-06-17,08:30:00,CUST1202,DRV391,Mini,RAJAJINAGAR,HSR Layout,8.7,Success,,Cash,126.79,3.7,3.6,22.3
OLA101031,2024-04-12,12:03:00,CUST1155,DRV417, Mini ,MG Road,Airport (KIA),2.5,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101146,2024-04-13,04:03:00,CUST1245,DRV502,Mini,malleshwaram,Whitefield,12.3,Success,,CASH,170.21,4.5,4.3,34.5
OLA101087,2024-01-03,08:27:00,CUST1077,DRV332,BIKE,SARJAPUR ROAD,Yelahanka,3.8,Success,, Ola Money ,53.77,4.1,4.6,17.9
OLA101188,2024-05-18,15:12:00,CUST1358,DRV263,auto,Whitefield,BTM Layout,7.5,Success,,CREDIT CARD,80.61,4.6,4.1,17.1
OLA100537,2024-05-26,20:26:00,CUST1022,DRV220,PRIME, Malleshwaram ,Indiranagar,5.4,Success,,UPI,135.77,4.3,5.0,17.2
OLA101008,2024-01-27,03:01:00,CUST1313,DRV278,Auto,HSR LAYOUT,Electronic City,5.0,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA101270,2024-04-02,11:31:00,CUST1223,DRV428,bike,Whitefield,KR Puram,2.1,Success,,cash,35.25,5.0,4.9,13.4
OLA101253,2024-03-18,19:38:00,CUST1167,DRV357, Bike ,Airport (KIA),JP Nagar,20.5,Success,,cash,152.63,4.3,5.0,46.9
OLA100319,2024-01-13,17:26:00,CUST1227,DRV394,Mini,Marathahalli, Malleshwaram ,7.7,Success,,CASH,120.76,4.7,3.5,18.8
OLA101173,2024-01-25,18:05:00,CUST1010,DRV204,Bike,Indiranagar,Banashankari,10.6,Success,,UPI,104.18,4.6,4.6,24.0
OLA100973,2024-02-18,19:42:00,CUST1428,DRV520,Mini,Koramangala,Marathahalli,7.0,Success,,UPI,96.11,4.7,4.9,19.5
OLA100057,2024-05-22,00:12:00,CUST1043,DRV323,Auto,Airport (KIA),SARJAPUR ROAD,2.9,Success,,Debit Card,60.94,4.6,4.3,11.4
OLA100358,2024-06-11,07:43:00,CUST1407,DRV391,Prime,Koramangala,Sarjapur Road,2.3,Success,,cash,87.24,3.3,5.0,12.9
OLA100511,2024-06-07,06:38:00,CUST1336,DRV311,prime,mg road,Electronic City,12.2,Success,,Credit Card,261.59,5.0,4.3,38.0
OLA101140,2024-02-21,08:41:00,CUST1324,DRV241,Sedan,MG Road,jp nagar,4.6,Cancelled by Customer,Change of plans,,0.0,,,0.0
OLA101300,2024-01-22,22:39:00,CUST1000,DRV298,Auto,Bellandur,Malleshwaram,18.4,Success,,Debit Card,165.43,4.4,4.5,46.6
OLA100011,2024-01-01,21:56:00,CUST1368,DRV334,PRIME, HSR Layout ,JP Nagar,6.9,Cancelled by Customer,Booked by mistake,,0.0,,,0.0
OLA101347,2024-01-05,17:06:00,CUST1289,DRV270,mini,Indiranagar, BTM Layout ,6.7,Success,,WALLET,102.71,4.9,4.9,16.8
OLA100183,2024-02-04,18:46:00,CUST1330,DRV415,SEDAN,Bellandur, Airport (KIA) ,5.1,Cancelled by Driver,Personal emergency,,0.0,,,0.0
OLA101365,2024-06-14,09:18:00,CUST1133,DRV281,MINI,Electronic City,Domlur,10.4,Success,,upi,145.6,3.9,4.5,31.3
OLA100628,2024-04-28,17:41:00,CUST1351,DRV279,Bike,MALLESHWARAM,JP Nagar,5.5,Success,,UPI,50.52,4.0,3.0,24.1
OLA101244,2024-06-11,14:26:00,CUST1242,DRV217,Mini,JP Nagar,Rajajinagar,21.1,Success,,CASH,249.11,3.9,4.3,47.8
OLA100947,2024-06-06,08:17:00,CUST1337,DRV328,auto,Domlur,koramangala,2.8,Success,,upi,41.13,3.7,4.0,11.1
OLA100138,2024-05-11,11:52:00,CUST1278,DRV442,Mini,jayanagar,Yelahanka,5.7,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA100866,2024-01-21,15:01:00,CUST1380,DRV266,PRIME,Banashankari, HSR Layout ,4.5,Cancelled by Driver,Too far from pickup,,0.0,,,0.0
OLA100908,2024-05-28,07:49:00,CUST1102,DRV328, Mini ,JP Nagar,jayanagar,2.3,Success,,CASH,49.33,3.9,3.9,11.1
OLA101114,2024-06-09,15:14:00,CUST1338,DRV424,Mini,MG ROAD,sarjapur road,1.5,Success,,Ola Money,53.79,4.4,4.4,12.6
OLA101280,2024-03-17,07:57:00,CUST1211,DRV395,Sedan,banashankari,Koramangala,10.9,Success,,CREDIT CARD,177.04,4.4,4.2,40.5
OLA100701,2024-03-03,20:48:00,CUST1315,DRV500,Mini,JP Nagar,Hebbal,8.0,Success,,OLA MONEY,126.69,4.8,4.7,32.4
OLA100718,2024-04-24,05:25:00,CUST1309,DRV326,suv,Sarjapur Road,airport (kia),5.7,Success,,Ola Money,131.41,3.4,4.9,15.8
OLA101229,2024-01-11,10:58:00,CUST1440,DRV520,mini,YELAHANKA, Sarjapur Road ,16.4,Success,,Wallet,214.38,4.2,4.4,38.3
OLA101073,2024-05-26,17:20:00,CUST1080,DRV298,Auto,HSR LAYOUT,Jayanagar,12.0,Success,,Credit Card,129.3,5.0,3.7,30.8
OLA100126,2024-02-12,17:02:00,CUST1210,DRV386,AUTO,BTM Layout, Airport (KIA) ,8.4,Success,,UPI,100.52,3.4,5.0,20.8
OLA100870,2024-02-16,09:57:00,CUST1091,, Auto ,INDIRANAGAR,Electronic City,3.7,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA100879,2024-06-14,12:48:00,CUST1222,DRV362,Bike,jayanagar,BTM Layout,8.1,Success,,UPI,65.09,4.2,3.6,29.7
OLA101071,2024-01-02,09:32:00,CUST1240,DRV453,mini,Whitefield,KR Puram,13.0,Success,,Credit Card,178.19,4.3,3.8,30.0
OLA100257,2024-04-05,07:43:00,CUST1026,DRV291,mini,malleshwaram,Indiranagar,3.5,Success,,Ola Money,82.12,4.3,4.7,12.3
OLA101177,2024-04-02,20:37:00,CUST1292,DRV293,sedan,koramangala,Malleshwaram,7.6,Success,,Ola Money,149.8,5.0,5.0,22.9
OLA100840,2024-01-10,09:09:00,CUST1349,DRV437,mini,WHITEFIELD,marathahalli,4.3,Cancelled by Customer,Wrong pickup location,,0.0,,,0.0
OLA101170,2024-06-08,11:12:00,CUST1111,DRV372,SUV, HSR Layout ,RAJAJINAGAR,10.9,Success,,UPI,239.31,3.8,4.0,23.1
OLA100092,2024-03-18,16:07:00,CUST1071,DRV223,Bike,Hebbal,Malleshwaram,2.6,Success,, UPI ,34.08,4.6,4.3,10.4
OLA101271,2024-02-13,08:37:00,CUST1330,DRV464,suv,jayanagar,Indiranagar,3.6,Success,,Ola Money,109.17,4.4,4.5,10.1
OLA100017,2024-05-26,15:15:00,CUST1401,DRV442,Bike,JAYANAGAR,MG Road,7.4,Success,,Credit Card,62.31,4.9,4.3,23.4
OLA101155,2024-03-05,15:40:00,CUST1354,DRV402,Mini,KR PURAM,ELECTRONIC CITY,5.3,Success,,Ola Money,93.19,4.5,5.0,14.5
OLA101072,2024-02-16,08:06:00,CUST1390,DRV318,Mini,Malleshwaram,hebbal,3.8,Success,,Credit Card,66.4,3.7,5.0,15.5
OLA100158,2024-06-01,19:41:00,CUST1344,DRV440,Mini, Koramangala ,Electronic City,4.0,Cancelled by Driver,Too far from pickup,,0.0,,,0.0
OLA100884,2024-02-18,17:51:00,CUST1188,DRV475,Prime,Indiranagar,Hebbal,4.3,Success,,UPI,127.5,3.7,4.5,17.6
OLA100991,2024-05-23,18:34:00,CUST1255,DRV360,prime,BTM Layout,Banashankari,6.4,Success,,credit card,156.84,4.4,3.9,21.3
OLA100972,2024-03-26,09:40:00,CUST1376,DRV462,Auto,Whitefield,Banashankari,7.9,Success,,CASH,104.97,3.9,5.0,30.7
OLA100659,2024-04-18,23:44:00,CUST1250,DRV413,Bike,Electronic City,JP NAGAR,1.6,Success,, Ola Money ,28.41,3.4,4.3,11.1
OLA100383,2024-02-28,12:44:00,CUST1082,DRV251,Mini,Bellandur,Yelahanka,19.0,Success,,Cash,248.03,5.0,3.8,43.6
OLA101412,2024-01-05,14:05:00,CUST1381,,AUTO,Airport (KIA),Bellandur,3.4,Driver Not Found,No drivers available in area,,0.0,,,0.0
OLA101369,2024-02-23,08:38:00,CUST1438,DRV514,SUV,Domlur,banashankari,16.6,Success,,Ola Money,337.4,4.1,4.6,43.1
OLA100091,2024-04-05,06:14:00,CUST1241,DRV212, SUV ,JP Nagar,Yelahanka,9.4,Success,,Ola Money,211.66,4.7,3.5,36.8
OLA100675,2024-02-01,19:46:00,CUST1284,DRV343,BIKE,JAYANAGAR,JP Nagar,4.1,Success,,UPI,68.32,4.3,3.9,13.0
OLA100430,2024-02-29,14:12:00,CUST1098,DRV469,Auto,SARJAPUR ROAD,hsr layout,4.3,Success,,Cash,66.15,5.0,4.7,15.7
OLA100103,2024-04-20,06:47:00,CUST1190,DRV266,suv,sarjapur road,jp nagar,3.5,Success,,wallet,94.85,4.4,4.2,16.1
OLA101079,2024-03-11,14:28:00,CUST1145,DRV256, Sedan ,WHITEFIELD, Banashankari ,1.9,Success,,Cash,70.92,4.3,4.5,11.1
OLA101264,2024-02-22,14:01:00,CUST1082,DRV246,SUV, Domlur ,Marathahalli,9.5,Success,,UPI,210.29,4.1,3.5,31.0
