Booking ID,Booking Date,Booking Time,Customer ID,Driver ID,Vehicle Type,Pickup Location,Drop Location,Ride Distance (km),Booking Status,Cancellation Reason,Payment Method,Booking Value (INR),Driver Rating,Customer Rating,Ride Duration (min),Booking Day,Booking Month,Booking Week,Is Weekend,Booking Hour,Is Cancelled,Revenue per KM,Validation Flag
OLA100856,2024-03-19,13:55:00,CUST1063,DRV455,Auto,KR Puram,Rajajinagar,10.2,Success,Not Applicable,Debit Card,108.91,3.9,4.6,29.1,Tuesday,March,12,No,13,No,10.68,OK
OLA100857,2024-01-30,20:29:00,CUST1219,DRV391,Mini,Domlur,HSR Layout,4.3,Success,Not Applicable,Cash,78.58,4.0,5.0,14.8,Tuesday,January,5,No,20,No,18.27,OK
OLA100858,2024-03-13,17:59:00,CUST1438,DRV250,Prime,MG Road,Whitefield,4.7,Success,Not Applicable,Debit Card,128.49,,,16.8,Wednesday,March,11,No,17,No,27.34,OK
OLA100859,2024-05-19,06:28:00,CUST1257,DRV497,Bike,Hebbal,KR Puram,2.8,Success,Not Applicable,Ola Money,38.16,4.8,4.5,9.2,Sunday,May,20,Yes,6,No,13.63,OK
OLA100860,2024-02-01,10:50:00,CUST1237,DRV411,Bike,Bellandur,Koramangala,8.2,Cancelled by Customer,Price too high,Not Applicable,0.0,,,0.0,Thursday,February,5,No,10,Yes,0.0,OK
OLA100861,2024-03-13,08:42:00,CUST1135,DRV357,Bike,Rajajinagar,BTM Layout,40.0,Cancelled by Driver,Vehicle breakdown,Not Applicable,0.0,,,0.0,Wednesday,March,11,No,8,Yes,0.0,OK
OLA100862,2024-01-04,02:50:00,CUST1191,Not Assigned,Bike,Domlur,Yelahanka,1.4,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Thursday,January,1,No,2,Yes,0.0,OK
OLA100863,2024-04-20,08:25:00,CUST1098,DRV515,Auto,Indiranagar,Domlur,15.8,Cancelled by Driver,Personal emergency,Not Applicable,0.0,,,0.0,Saturday,April,16,Yes,8,Yes,0.0,OK
OLA100864,2024-02-14,11:20:00,CUST1264,DRV281,Sedan,MG Road,HSR Layout,5.9,Success,Not Applicable,Credit Card,112.73,,,19.3,Wednesday,February,7,No,11,No,19.11,OK
OLA100865,2024-03-07,19:10:00,CUST1165,DRV304,Mini,Koramangala,KR Puram,3.3,Success,Not Applicable,Cash,51.65,4.1,3.8,15.5,Thursday,March,10,No,19,No,15.65,OK
OLA100866,2024-01-21,15:01:00,CUST1380,DRV266,Prime,Banashankari,HSR Layout,4.5,Cancelled by Driver,Too far from pickup,Not Applicable,0.0,,,0.0,Sunday,January,3,Yes,15,Yes,0.0,OK
OLA100867,2024-02-19,14:15:00,CUST1371,DRV393,Auto,Indiranagar,Hebbal,6.0,Success,Not Applicable,Ola Money,117.49,3.9,4.8,48.8,Monday,February,8,No,14,No,19.58,OK
OLA100868,2024-01-29,12:38:00,CUST1062,DRV254,Mini,Marathahalli,HSR Layout,9.1,Success,Not Applicable,Cash,117.88,5.0,4.1,30.7,Monday,January,5,No,12,No,12.95,OK
OLA100869,2024-05-05,18:26:00,CUST1037,DRV449,Prime,Whitefield,BTM Layout,5.4,Success,Not Applicable,Debit Card,143.62,4.4,5.0,21.9,Sunday,May,18,Yes,18,No,26.6,OK
OLA100870,2024-02-16,09:57:00,CUST1091,Not Assigned,Auto,Indiranagar,Electronic City,3.7,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Friday,February,7,No,9,Yes,0.0,OK
OLA100871,2024-05-03,23:38:00,CUST1279,DRV202,Mini,Marathahalli,MG Road,9.4,Success,Not Applicable,UPI,124.19,4.4,4.5,35.9,Friday,May,18,No,23,No,13.21,OK
OLA100872,2024-04-03,07:13:00,CUST1015,DRV367,Mini,Whitefield,HSR Layout,5.6,Success,Not Applicable,Cash,84.63,,,14.8,Wednesday,April,14,No,7,No,15.11,OK
OLA100873,2024-03-16,12:51:00,CUST1253,DRV423,SUV,Bellandur,Jayanagar,11.8,Success,Not Applicable,Wallet,234.9,3.8,4.9,30.0,Saturday,March,11,Yes,12,No,19.91,OK
OLA100874,2024-01-27,15:49:00,CUST1300,DRV359,Mini,Jayanagar,Malleshwaram,10.1,Success,Not Applicable,UPI,139.1,5.0,3.9,26.6,Saturday,January,4,Yes,15,No,13.77,OK
OLA100875,2024-01-28,16:27:00,CUST1102,DRV490,Sedan,Whitefield,Airport (KIA),2.5,Success,Not Applicable,UPI,55.02,3.3,4.2,11.5,Sunday,January,4,Yes,16,No,22.01,OK
OLA100876,2024-06-14,21:33:00,CUST1180,DRV403,Mini,HSR Layout,Banashankari,10.8,Success,Not Applicable,UPI,146.68,4.0,4.2,33.5,Friday,June,24,No,21,No,13.58,OK
OLA100877,2024-02-07,18:07:00,CUST1004,DRV363,Auto,Yelahanka,Jayanagar,2.7,Cancelled by Customer,Driver taking too long,Not Applicable,0.0,,,0.0,Wednesday,February,6,No,18,Yes,0.0,OK
OLA100878,2024-05-23,05:18:00,CUST1308,DRV308,SUV,MG Road,Sarjapur Road,7.4,Success,Not Applicable,UPI,156.54,3.6,4.4,21.8,Thursday,May,21,No,5,No,21.15,OK
OLA100879,2024-06-14,12:48:00,CUST1222,DRV362,Bike,Jayanagar,BTM Layout,8.1,Success,Not Applicable,UPI,65.09,4.2,3.6,29.7,Friday,June,24,No,12,No,8.04,OK
OLA100880,2024-04-25,07:20:00,CUST1302,DRV396,Mini,Koramangala,Yelahanka,12.1,Cancelled by Customer,Price too high,Not Applicable,0.0,,,0.0,Thursday,April,17,No,7,Yes,0.0,OK
OLA100881,2024-01-02,20:18:00,CUST1067,DRV406,Mini,JP Nagar,Malleshwaram,9.6,Success,Not Applicable,Debit Card,121.77,3.7,5.0,32.9,Tuesday,January,1,No,20,No,12.68,OK
OLA100882,2024-03-18,08:48:00,CUST1177,DRV404,Mini,Yelahanka,Malleshwaram,10.5,Success,Not Applicable,Ola Money,148.87,4.2,4.3,27.4,Monday,March,12,No,8,No,14.18,OK
OLA100883,2024-02-01,19:39:00,CUST1052,DRV214,Mini,Koramangala,HSR Layout,8.6,Success,Not Applicable,UPI,112.75,3.8,4.1,23.3,Thursday,February,5,No,19,No,13.11,OK
OLA100884,2024-02-18,17:51:00,CUST1188,DRV475,Prime,Indiranagar,Hebbal,4.3,Success,Not Applicable,UPI,127.5,3.7,4.5,17.6,Sunday,February,7,Yes,17,No,29.65,OK
OLA100885,2024-06-25,16:51:00,CUST1194,DRV338,Auto,Electronic City,Domlur,15.7,Success,Not Applicable,Ola Money,154.42,3.2,4.4,37.8,Tuesday,June,26,No,16,No,9.84,OK
OLA100886,2024-04-15,16:42:00,CUST1062,Not Assigned,SUV,Sarjapur Road,Airport (KIA),2.3,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Monday,April,16,No,16,Yes,0.0,OK
OLA100887,2024-03-23,18:30:00,CUST1115,DRV247,Mini,Hebbal,Whitefield,17.9,Cancelled by Customer,Driver taking too long,Not Applicable,0.0,,,0.0,Saturday,March,12,Yes,18,Yes,0.0,OK
OLA100888,2024-06-17,16:54:00,CUST1105,DRV239,Mini,Airport (KIA),Indiranagar,10.3,Success,Not Applicable,Cash,134.67,4.4,4.8,29.5,Monday,June,25,No,16,No,13.07,OK
OLA100889,2024-03-28,08:37:00,CUST1389,DRV470,SUV,Yelahanka,Hebbal,12.4,Success,Not Applicable,UPI,259.46,4.5,5.0,27.5,Thursday,March,13,No,8,No,20.92,OK
OLA100890,2024-04-03,11:28:00,CUST1444,DRV517,SUV,Bellandur,Jayanagar,9.4,Success,Not Applicable,Cash,186.26,4.5,4.6,28.1,Wednesday,April,14,No,11,No,19.81,OK
OLA100891,2024-01-27,07:56:00,CUST1054,DRV256,Mini,KR Puram,HSR Layout,8.2,Success,Not Applicable,UPI,113.2,3.6,5.0,23.5,Saturday,January,4,Yes,7,No,13.8,OK
OLA100892,2024-05-20,06:27:00,CUST1108,DRV277,Sedan,Rajajinagar,JP Nagar,14.2,Success,Not Applicable,Cash,223.81,4.7,4.6,39.1,Monday,May,21,No,6,No,15.76,OK
OLA100893,2024-04-18,08:12:00,CUST1206,DRV290,SUV,Malleshwaram,Airport (KIA),18.7,Success,Not Applicable,UPI,367.16,4.5,3.8,63.5,Thursday,April,16,No,8,No,19.63,OK
OLA100894,2024-01-30,05:02:00,CUST1294,DRV336,Mini,JP Nagar,MG Road,7.4,Cancelled by Driver,Personal emergency,Not Applicable,0.0,,,0.0,Tuesday,January,5,No,5,Yes,0.0,OK
OLA100895,2024-04-10,11:14:00,CUST1375,DRV337,Sedan,HSR Layout,BTM Layout,5.5,Success,Not Applicable,UPI,102.43,3.2,4.0,18.9,Wednesday,April,15,No,11,No,18.62,OK
OLA100896,2024-05-08,20:39:00,CUST1244,DRV356,Bike,BTM Layout,HSR Layout,4.6,Success,Not Applicable,UPI,52.05,5.0,3.7,20.8,Wednesday,May,19,No,20,No,11.32,OK
OLA100897,2024-01-04,17:27:00,CUST1171,DRV210,Mini,Marathahalli,Whitefield,8.9,Success,Not Applicable,Cash,118.02,4.9,4.2,33.6,Thursday,January,1,No,17,No,13.26,OK
OLA100898,2024-01-01,13:15:00,CUST1241,DRV256,Mini,Koramangala,Domlur,5.7,Success,Not Applicable,Debit Card,98.1,5.0,5.0,21.2,Monday,January,1,No,13,No,17.21,OK
OLA100899,2024-01-25,06:51:00,CUST1376,DRV371,Sedan,Banashankari,Sarjapur Road,4.3,Success,Not Applicable,UPI,82.92,3.4,3.0,13.3,Thursday,January,4,No,6,No,19.28,OK
OLA100900,2024-06-30,09:33:00,CUST1396,DRV505,Sedan,Marathahalli,JP Nagar,4.5,Success,Not Applicable,Credit Card,99.85,4.6,4.6,15.7,Sunday,June,26,Yes,9,No,22.19,OK
OLA100901,2024-02-06,10:01:00,CUST1125,DRV495,Auto,Rajajinagar,Banashankari,8.0,Success,Not Applicable,UPI,85.19,3.2,4.2,19.8,Tuesday,February,6,No,10,No,10.65,OK
OLA100902,2024-03-11,19:43:00,CUST1278,DRV430,Prime,Malleshwaram,HSR Layout,6.8,Success,Not Applicable,Cash,158.96,4.6,4.4,17.8,Monday,March,11,No,19,No,23.38,OK
OLA100903,2024-03-11,09:02:00,CUST1296,DRV466,Auto,Domlur,MG Road,4.3,Success,Not Applicable,UPI,62.4,4.6,3.9,14.9,Monday,March,11,No,9,No,14.51,OK
OLA100904,2024-01-03,13:43:00,CUST1075,DRV438,Auto,Malleshwaram,Hebbal,6.3,Success,Not Applicable,Debit Card,84.11,4.6,4.3,20.7,Wednesday,January,1,No,13,No,13.35,OK
OLA100905,2024-01-04,12:13:00,CUST1144,DRV503,Mini,Airport (KIA),Hebbal,3.8,Success,Not Applicable,UPI,56.95,4.7,4.5,10.0,Thursday,January,1,No,12,No,14.99,OK
OLA100906,2024-03-13,18:32:00,CUST1340,DRV487,Mini,Whitefield,Hebbal,4.1,Success,Not Applicable,UPI,64.38,4.4,3.3,17.7,Wednesday,March,11,No,18,No,15.7,OK
OLA100907,2024-01-09,13:22:00,CUST1127,DRV397,Sedan,MG Road,Hebbal,11.7,Success,Not Applicable,Ola Money,206.41,4.6,5.0,39.0,Tuesday,January,2,No,13,No,17.64,OK
OLA100908,2024-05-28,07:49:00,CUST1102,DRV328,Mini,JP Nagar,Jayanagar,2.3,Success,Not Applicable,Cash,49.33,3.9,3.9,11.1,Tuesday,May,22,No,7,No,21.45,OK
OLA100909,2024-04-06,18:53:00,CUST1223,DRV249,Mini,KR Puram,Yelahanka,1.7,Success,Not Applicable,Cash,48.81,4.0,4.5,8.6,Saturday,April,14,Yes,18,No,28.71,OK
OLA100910,2024-04-15,12:58:00,CUST1286,DRV213,Prime,Rajajinagar,Whitefield,2.6,Success,Not Applicable,Cash,89.68,4.1,3.8,10.5,Monday,April,16,No,12,No,34.49,OK
OLA100911,2024-02-02,16:57:00,CUST1289,DRV350,Mini,Bellandur,Electronic City,5.0,Success,Not Applicable,Cash,82.09,3.4,4.6,17.5,Friday,February,5,No,16,No,16.42,OK
OLA100912,2024-01-14,06:17:00,CUST1424,DRV254,Sedan,MG Road,Yelahanka,16.0,Success,Not Applicable,Cash,255.96,4.3,4.6,34.6,Sunday,January,2,Yes,6,No,16.0,OK
OLA100913,2024-05-10,18:03:00,CUST1359,DRV304,SUV,JP Nagar,Airport (KIA),5.1,Cancelled by Driver,Customer not reachable,Not Applicable,0.0,,,0.0,Friday,May,19,No,18,Yes,0.0,OK
OLA100914,2024-03-18,16:46:00,CUST1003,DRV448,Auto,Jayanagar,MG Road,6.9,Success,Not Applicable,UPI,72.21,4.7,5.0,18.8,Monday,March,12,No,16,No,10.47,OK
OLA100915,2024-01-27,13:53:00,CUST1258,Not Assigned,Sedan,MG Road,Yelahanka,4.2,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Saturday,January,4,Yes,13,Yes,0.0,OK
OLA100916,2024-03-01,19:34:00,CUST1133,DRV513,Auto,Domlur,MG Road,3.7,Success,Not Applicable,Credit Card,57.57,5.0,4.3,17.7,Friday,March,9,No,19,No,15.56,OK
OLA100917,2024-02-13,13:44:00,CUST1279,Not Assigned,Sedan,Hebbal,Yelahanka,7.1,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Tuesday,February,7,No,13,Yes,0.0,OK
OLA100918,2024-05-06,10:17:00,CUST1200,DRV397,Auto,MG Road,Airport (KIA),12.1,Success,Not Applicable,Cash,124.31,4.4,4.8,44.2,Monday,May,19,No,10,No,10.27,OK
OLA100919,2024-01-03,15:02:00,CUST1330,DRV517,Sedan,Banashankari,Electronic City,5.3,Success,Not Applicable,UPI,103.24,4.3,5.0,22.4,Wednesday,January,1,No,15,No,19.48,OK
OLA100920,2024-05-08,08:57:00,CUST1361,DRV468,Sedan,Whitefield,Jayanagar,1.6,Success,Not Applicable,Credit Card,57.08,4.4,4.3,7.5,Wednesday,May,19,No,8,No,35.67,OK
OLA100921,2024-02-05,09:48:00,CUST1337,DRV355,Bike,Whitefield,Malleshwaram,5.7,Success,Not Applicable,Ola Money,60.5,4.2,4.6,18.0,Monday,February,6,No,9,No,10.61,OK
OLA100922,2024-06-17,14:08:00,CUST1357,DRV365,SUV,Sarjapur Road,Banashankari,3.4,Cancelled by Customer,Change of plans,Not Applicable,0.0,,,0.0,Monday,June,25,No,14,Yes,0.0,OK
OLA100923,2024-01-12,02:46:00,CUST1081,DRV318,Mini,MG Road,Malleshwaram,12.6,Success,Not Applicable,Debit Card,181.63,4.2,4.7,34.3,Friday,January,2,No,2,No,14.42,OK
OLA100924,2024-03-01,06:56:00,CUST1089,DRV396,Auto,Rajajinagar,Whitefield,3.8,Success,Not Applicable,Cash,47.26,4.8,4.4,18.8,Friday,March,9,No,6,No,12.44,OK
OLA100925,2024-04-05,16:53:00,CUST1015,DRV289,Sedan,KR Puram,Bellandur,4.8,Success,Not Applicable,Cash,86.2,3.9,4.6,14.3,Friday,April,14,No,16,No,17.96,OK
OLA100926,2024-06-22,09:12:00,CUST1379,DRV282,Sedan,Malleshwaram,Jayanagar,5.8,Success,Not Applicable,UPI,52.58,4.6,3.3,7.3,Saturday,June,25,Yes,9,No,9.07,OK
OLA100927,2024-02-05,20:23:00,CUST1396,DRV408,SUV,Whitefield,Banashankari,12.5,Success,Not Applicable,Cash,245.56,4.1,3.8,30.2,Monday,February,6,No,20,No,19.64,OK
OLA100928,2024-02-23,15:30:00,CUST1256,DRV380,Sedan,JP Nagar,Electronic City,7.7,Success,Not Applicable,Cash,146.85,4.5,4.0,24.5,Friday,February,8,No,15,No,19.07,OK
OLA100929,2024-02-02,18:19:00,CUST1051,DRV260,Sedan,Indiranagar,Sarjapur Road,5.2,Success,Not Applicable,UPI,97.73,4.9,5.0,17.5,Friday,February,5,No,18,No,18.79,OK
OLA100930,2024-06-29,10:55:00,CUST1446,DRV280,Prime,Whitefield,Sarjapur Road,4.4,Cancelled by Customer,Price too high,Not Applicable,0.0,,,0.0,Saturday,June,26,Yes,10,Yes,0.0,OK
OLA100931,2024-05-08,09:39:00,CUST1029,DRV479,Auto,MG Road,Domlur,4.0,Cancelled by Driver,Too far from pickup,Not Applicable,0.0,,,0.0,Wednesday,May,19,No,9,Yes,0.0,OK
OLA100932,2024-06-16,02:21:00,CUST1215,DRV333,Mini,Indiranagar,HSR Layout,8.1,Cancelled by Customer,Booked by mistake,Not Applicable,0.0,,,0.0,Sunday,June,24,Yes,2,Yes,0.0,OK
OLA100933,2024-06-18,20:03:00,CUST1120,DRV452,Mini,Sarjapur Road,Indiranagar,4.8,Success,Not Applicable,Ola Money,78.18,3.2,5.0,18.5,Tuesday,June,25,No,20,No,16.29,OK
OLA100934,2024-05-21,13:08:00,CUST1138,DRV221,Mini,Airport (KIA),JP Nagar,6.3,Success,Not Applicable,Ola Money,91.06,4.1,4.1,22.0,Tuesday,May,21,No,13,No,14.45,OK
OLA100935,2024-02-28,02:03:00,CUST1013,DRV300,SUV,Bellandur,Koramangala,10.9,Success,Not Applicable,Cash,227.77,3.3,5.0,28.9,Wednesday,February,9,No,2,No,20.9,OK
OLA100936,2024-04-19,14:07:00,CUST1224,DRV260,Bike,Banashankari,Bellandur,6.2,Success,Not Applicable,Cash,58.01,4.6,3.9,23.2,Friday,April,16,No,14,No,9.36,OK
OLA100937,2024-02-28,11:48:00,CUST1413,DRV474,SUV,Koramangala,Marathahalli,10.5,Success,Not Applicable,UPI,228.38,4.8,3.3,34.9,Wednesday,February,9,No,11,No,21.75,OK
OLA100938,2024-03-30,16:56:00,CUST1125,DRV349,Mini,Bellandur,Malleshwaram,5.7,Success,Not Applicable,UPI,97.43,3.9,4.1,25.6,Saturday,March,13,Yes,16,No,17.09,OK
OLA100939,2024-06-29,18:22:00,CUST1439,DRV312,Sedan,Hebbal,Bellandur,9.0,Success,Not Applicable,UPI,164.41,4.2,4.0,25.0,Saturday,June,26,Yes,18,No,18.27,OK
OLA100940,2024-06-27,14:06:00,CUST1027,DRV377,Bike,Domlur,Airport (KIA),10.0,Success,Not Applicable,UPI,83.39,4.1,4.7,38.0,Thursday,June,26,No,14,No,8.34,OK
OLA100941,2024-05-21,08:23:00,CUST1371,DRV272,Mini,BTM Layout,Airport (KIA),3.6,Success,Not Applicable,UPI,74.1,2.6,4.2,16.0,Tuesday,May,21,No,8,No,20.58,OK
OLA100942,2024-03-12,15:19:00,CUST1423,DRV243,Mini,Domlur,Bellandur,3.0,Cancelled by Customer,Found alternate transport,Not Applicable,0.0,,,0.0,Tuesday,March,11,No,15,Yes,0.0,OK
OLA100943,2024-04-23,04:13:00,CUST1194,DRV294,Auto,JP Nagar,Indiranagar,1.9,Success,Not Applicable,Ola Money,50.01,5.0,4.6,11.6,Tuesday,April,17,No,4,No,26.32,OK
OLA100944,2024-03-27,20:58:00,CUST1134,DRV502,Mini,Koramangala,Banashankari,4.0,Success,Not Applicable,Ola Money,80.77,4.6,4.0,14.7,Wednesday,March,13,No,20,No,20.19,OK
OLA100945,2024-01-15,18:35:00,CUST1198,DRV347,Bike,JP Nagar,KR Puram,2.4,Success,Not Applicable,Wallet,42.12,4.1,4.5,8.6,Monday,January,3,No,18,No,17.55,OK
OLA100946,2024-04-29,18:59:00,CUST1121,DRV267,Bike,Marathahalli,Hebbal,5.7,Success,Not Applicable,Cash,51.77,4.1,4.7,17.4,Monday,April,18,No,18,No,9.08,OK
OLA100947,2024-06-06,08:17:00,CUST1337,DRV328,Auto,Domlur,Koramangala,2.8,Success,Not Applicable,UPI,41.13,3.7,4.0,11.1,Thursday,June,23,No,8,No,14.69,OK
OLA100948,2024-04-28,01:00:00,CUST1238,DRV218,Prime,Airport (KIA),Sarjapur Road,5.5,Success,Not Applicable,Credit Card,65.54,4.0,4.7,7.9,Sunday,April,17,Yes,1,No,11.92,OK
OLA100949,2024-03-21,21:28:00,CUST1092,DRV332,Auto,Marathahalli,Hebbal,10.7,Success,Not Applicable,Credit Card,126.67,3.6,4.2,26.8,Thursday,March,12,No,21,No,11.84,OK
OLA100950,2024-01-13,08:41:00,CUST1019,DRV294,Auto,KR Puram,Domlur,3.6,Success,Not Applicable,Wallet,53.32,,,17.9,Saturday,January,2,Yes,8,No,14.81,OK
OLA100951,2024-03-06,01:54:00,CUST1439,DRV380,SUV,Indiranagar,Marathahalli,5.3,Success,Not Applicable,UPI,120.89,4.8,5.0,18.2,Wednesday,March,10,No,1,No,22.81,OK
OLA100952,2024-03-24,15:53:00,CUST1421,DRV412,Mini,Rajajinagar,Hebbal,4.6,Success,Not Applicable,Cash,69.89,,,13.5,Sunday,March,12,Yes,15,No,15.19,OK
OLA100953,2024-06-15,10:18:00,CUST1318,DRV215,Mini,Indiranagar,Yelahanka,16.1,Cancelled by Driver,Vehicle breakdown,Not Applicable,0.0,,,0.0,Saturday,June,24,Yes,10,Yes,0.0,OK
OLA100954,2024-01-28,16:51:00,CUST1160,DRV461,Auto,Malleshwaram,Domlur,9.3,Cancelled by Driver,Personal emergency,Not Applicable,0.0,,,0.0,Sunday,January,4,Yes,16,Yes,0.0,OK
OLA100955,2024-05-29,03:46:00,CUST1076,Not Assigned,Auto,Whitefield,MG Road,1.6,Driver Not Found,No drivers available in area,Not Applicable,0.0,,,0.0,Wednesday,May,22,No,3,Yes,0.0,OK
OLA100957,2024-04-22,09:12:00,CUST1428,DRV494,Mini,BTM Layout,Banashankari,7.2,Success,Not Applicable,Debit Card,101.49,,,23.5,Monday,April,17,No,9,No,14.1,OK
OLA100958,2024-01-30,17:28:00,CUST1375,DRV409,Sedan,Banashankari,Sarjapur Road,3.6,Cancelled by Driver,Personal emergency,Not Applicable,0.0,,,0.0,Tuesday,January,5,No,17,Yes,0.0,OK
OLA100959,2024-06-03,08:50:00,CUST1214,DRV317,SUV,Electronic City,Sarjapur Road,9.9,Cancelled by Driver,Traffic/road closure,Not Applicable,0.0,,,0.0,Monday,June,23,No,8,Yes,0.0,OK
OLA100960,2024-06-19,07:16:00,CUST1407,DRV346,Sedan,MG Road,Whitefield,10.3,Success,Not Applicable,Ola Money,171.46,4.6,4.9,35.7,Wednesday,June,25,No,7,No,16.65,OK
OLA100961,2024-02-20,20:56:00,CUST1232,DRV207,Mini,Rajajinagar,Marathahalli,15.5,Success,Not Applicable,Ola Money,208.47,4.7,5.0,40.4,Tuesday,February,8,No,20,No,13.45,OK
OLA100962,2024-04-20,02:10:00,CUST1037,DRV267,SUV,Malleshwaram,Bellandur,1.9,Success,Not Applicable,Credit Card,76.33,4.0,4.8,10.2,Saturday,April,16,Yes,2,No,40.17,OK
OLA100963,2024-01-31,10:52:00,CUST1172,DRV502,SUV,MG Road,Indiranagar,3.0,Cancelled by Driver,Personal emergency,Not Applicable,0.0,,,0.0,Wednesday,January,5,No,10,Yes,0.0,OK
OLA100964,2024-04-14,16:47:00,CUST1427,DRV423,Mini,Airport (KIA),Electronic City,13.2,Success,Not Applicable,Cash,182.2,4.7,4.9,37.1,Sunday,April,15,Yes,16,No,13.8,OK
OLA100965,2024-02-08,20:37:00,CUST1303,DRV389,Auto,KR Puram,Bellandur,7.4,Success,Not Applicable,Debit Card,83.81,3.8,5.0,19.5,Thursday,February,6,No,20,No,11.33,OK
OLA100966,2024-02-29,09:21:00,CUST1024,DRV488,SUV,Malleshwaram,Domlur,9.6,Cancelled by Driver,Too far from pickup,Not Applicable,0.0,,,0.0,Thursday,February,9,No,9,Yes,0.0,OK
OLA100967,2024-03-23,11:48:00,CUST1091,DRV273,Mini,Jayanagar,KR Puram,5.9,Success,Not Applicable,UPI,95.47,3.7,5.0,15.9,Saturday,March,12,Yes,11,No,16.18,OK
OLA100968,2024-01-31,09:31:00,CUST1224,DRV314,Bike,Hebbal,Marathahalli,2.5,Success,Not Applicable,UPI,59.66,4.4,4.5,10.8,Wednesday,January,5,No,9,No,23.86,OK
OLA100969,2024-02-22,14:32:00,CUST1386,DRV286,Mini,Indiranagar,Sarjapur Road,6.3,Success,Not Applicable,UPI,100.44,4.4,4.9,22.2,Thursday,February,8,No,14,No,15.94,OK
OLA100970,2024-03-13,21:36:00,CUST1218,DRV427,SUV,KR Puram,Hebbal,6.1,Success,Not Applicable,Ola Money,152.34,5.0,4.5,14.6,Wednesday,March,11,No,21,No,24.97,OK
OLA100971,2024-05-06,08:55:00,CUST1070,DRV342,Auto,MG Road,Bellandur,3.5,Success,Not Applicable,UPI,67.11,4.2,4.8,12.4,Monday,May,19,No,8,No,19.17,OK
OLA100972,2024-03-26,09:40:00,CUST1376,DRV462,Auto,Whitefield,Banashankari,7.9,Success,Not Applicable,Cash,104.97,3.9,5.0,30.7,Tuesday,March,13,No,9,No,13.29,OK
OLA100973,2024-02-18,19:42:00,CUST1428,DRV520,Mini,Koramangala,Marathahalli,7.0,Success,Not Applicable,UPI,96.11,4.7,4.9,19.5,Sunday,February,7,Yes,19,No,13.73,OK
OLA100974,2024-02-08,13:11:00,CUST1375,DRV454,Mini,Jayanagar,Whitefield,7.6,Cancelled by Customer,Wrong pickup location,Not Applicable,0.0,,,0.0,Thursday,February,6,No,13,Yes,0.0,OK
OLA100975,2024-02-24,00:04:00,CUST1251,DRV485,SUV,HSR Layout,Indiranagar,6.6,Success,Not Applicable,Credit Card,146.34,3.8,4.0,22.5,Saturday,February,8,Yes,0,No,22.17,OK
OLA100976,2024-05-03,14:11:00,CUST1449,DRV353,Bike,Hebbal,Malleshwaram,12.0,Success,Not Applicable,UPI,101.71,5.0,5.0,32.6,Friday,May,18,No,14,No,8.48,OK
OLA100977,2024-02-26,07:56:00,CUST1386,DRV347,Sedan,KR Puram,Yelahanka,2.6,Success,Not Applicable,Credit Card,58.82,3.8,4.2,15.4,Monday,February,9,No,7,No,22.62,OK
OLA100978,2024-03-29,17:45:00,CUST1065,DRV447,Bike,Airport (KIA),Rajajinagar,7.0,Success,Not Applicable,Ola Money,77.62,4.7,5.0,22.6,Friday,March,13,No,17,No,11.09,OK
OLA100979,2024-04-14,05:49:00,CUST1165,DRV333,Auto,Rajajinagar,Bellandur,3.9,Success,Not Applicable,Cash,70.47,3.8,5.0,13.1,Sunday,April,15,Yes,5,No,18.07,OK
OLA100980,2024-02-26,10:52:00,CUST1023,DRV357,Sedan,BTM Layout,Domlur,11.9,Success,Not Applicable,Wallet,207.87,4.4,4.7,27.4,Monday,February,9,No,10,No,17.47,OK
OLA100981,2024-06-05,09:38:00,CUST1276,DRV210,Prime,Koramangala,Rajajinagar,25.4,Success,Not Applicable,Cash,525.71,3.0,4.8,56.1,Wednesday,June,23,No,9,No,20.7,OK
OLA100982,2024-06-16,04:13:00,CUST1185,DRV474,Mini,HSR Layout,Sarjapur Road,2.0,Success,Not Applicable,UPI,48.87,5.0,4.3,8.4,Sunday,June,24,Yes,4,No,24.44,OK
OLA100983,2024-04-15,08:46:00,CUST1127,DRV206,Mini,Koramangala,JP Nagar,6.3,Success,Not Applicable,UPI,62.08,5.0,3.2,12.6,Monday,April,16,No,8,No,9.85,OK
OLA100984,2024-02-28,16:44:00,CUST1126,DRV217,Mini,MG Road,Rajajinagar,12.6,Success,Not Applicable,UPI,173.26,4.5,4.0,30.3,Wednesday,February,9,No,16,No,13.75,OK
OLA100985,2024-01-19,13:45:00,CUST1390,DRV412,Mini,JP Nagar,Electronic City,1.9,Success,Not Applicable,Ola Money,38.77,3.6,5.0,11.8,Friday,January,3,No,13,No,20.41,OK
OLA100986,2024-03-23,12:47:00,CUST1011,DRV354,Mini,Jayanagar,MG Road,7.4,Success,Not Applicable,UPI,104.33,3.7,5.0,21.8,Saturday,March,12,Yes,12,No,14.1,OK
OLA100987,2024-04-14,14:30:00,CUST1145,DRV473,SUV,Bellandur,Koramangala,9.2,Success,Not Applicable,Credit Card,210.39,4.6,4.6,24.2,Sunday,April,15,Yes,14,No,22.87,OK
